scope,board_size,model,language_representation,reasoning_effort,sampling_round,metric_category,metric_name,count,denominator,rate,value
grammar,900,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,cross_words_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,rack_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,rack_symbols_used_mean,,,,4.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,rack_symbols_used_median,,,,4.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,rack_symbols_used_min,,,,4.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,rack_symbols_used_max,,,,4.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,rack_symbols_used_sum,,,,4.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,rack_usage_ratio_mean,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,rack_usage_ratio_median,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,rack_usage_ratio_min,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,rack_usage_ratio_max,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,rack_usage_ratio_sum,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,main_word_length_mean,,,,5.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,main_word_length_median,,,,5.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,main_word_length_min,,,,5.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,main_word_length_max,,,,5.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,main_word_length_sum,,,,5.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,overlap_count_mean,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,overlap_count_median,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,overlap_count_min,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,overlap_count_max,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,overlap_count_sum,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,letter_score_total_mean,,,,14.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,letter_score_total_median,,,,14.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,letter_score_total_min,,,,14.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,letter_score_total_max,,,,14.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,quality,letter_score_total_sum,,,,14.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,outcome,passed,1,1,1.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,1,outcome,failed,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,1,outcome,transport_errors,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,1,failed_constraint,parse_ok,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,1,failed_constraint,sequence_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,1,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,1,failed_constraint,spatial_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,1,failed_constraint,overlap_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,1,failed_constraint,no_word_extension,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,1,failed_constraint,cross_words_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,1,failed_constraint,rack_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,rack_symbols_used_mean,,,,4.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,rack_symbols_used_median,,,,4.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,rack_symbols_used_min,,,,4.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,rack_symbols_used_max,,,,4.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,rack_symbols_used_sum,,,,4.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,rack_usage_ratio_mean,,,,0.8
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,rack_usage_ratio_median,,,,0.8
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,rack_usage_ratio_min,,,,0.8
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,rack_usage_ratio_max,,,,0.8
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,rack_usage_ratio_sum,,,,0.8
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,main_word_length_mean,,,,5.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,main_word_length_median,,,,5.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,main_word_length_min,,,,5.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,main_word_length_max,,,,5.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,main_word_length_sum,,,,5.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,overlap_count_mean,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,overlap_count_median,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,overlap_count_min,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,overlap_count_max,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,overlap_count_sum,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,letter_score_total_mean,,,,9.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,letter_score_total_median,,,,9.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,letter_score_total_min,,,,9.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,letter_score_total_max,,,,9.0
grammar,900,openai_gpt-5,forbidden-snippets,high,1,quality,letter_score_total_sum,,,,9.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,outcome,passed,1,1,1.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,2,outcome,failed,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,2,outcome,transport_errors,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,parse_ok,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,sequence_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,spatial_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,overlap_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,no_word_extension,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,cross_words_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,rack_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,rack_symbols_used_mean,,,,2.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,rack_symbols_used_median,,,,2.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,rack_symbols_used_min,,,,2.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,rack_symbols_used_max,,,,2.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,rack_symbols_used_sum,,,,2.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,rack_usage_ratio_mean,,,,0.4
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,rack_usage_ratio_median,,,,0.4
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,rack_usage_ratio_min,,,,0.4
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,rack_usage_ratio_max,,,,0.4
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,rack_usage_ratio_sum,,,,0.4
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,main_word_length_mean,,,,3.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,main_word_length_median,,,,3.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,main_word_length_min,,,,3.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,main_word_length_max,,,,3.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,main_word_length_sum,,,,3.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,overlap_count_mean,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,overlap_count_median,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,overlap_count_min,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,overlap_count_max,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,overlap_count_sum,,,,1.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,letter_score_total_mean,,,,6.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,letter_score_total_median,,,,6.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,letter_score_total_min,,,,6.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,letter_score_total_max,,,,6.0
grammar,900,openai_gpt-5,forbidden-snippets,high,2,quality,letter_score_total_sum,,,,6.0
