scope,board_size,model,language_representation,reasoning_effort,sampling_round,metric_category,metric_name,count,denominator,rate,value
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,4,quality,overlap_count_sum,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,4,quality,letter_score_total_mean,,,,12.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,4,quality,letter_score_total_median,,,,12.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,4,quality,letter_score_total_min,,,,12.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,4,quality,letter_score_total_max,,,,12.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,4,quality,letter_score_total_sum,,,,12.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,outcome,passed,1,1,1.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,outcome,failed,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,outcome,transport_errors,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,failed_constraint,parse_ok,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,failed_constraint,sequence_valid,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,failed_constraint,spatial_valid,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,failed_constraint,overlap_valid,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,failed_constraint,no_word_extension,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,failed_constraint,cross_words_valid,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,failed_constraint,rack_valid,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,rack_symbols_used_mean,,,,5.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,rack_symbols_used_median,,,,5.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,rack_symbols_used_min,,,,5.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,rack_symbols_used_max,,,,5.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,rack_symbols_used_sum,,,,5.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,rack_usage_ratio_mean,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,rack_usage_ratio_median,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,rack_usage_ratio_min,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,rack_usage_ratio_max,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,rack_usage_ratio_sum,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,main_word_length_mean,,,,6.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,main_word_length_median,,,,6.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,main_word_length_min,,,,6.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,main_word_length_max,,,,6.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,main_word_length_sum,,,,6.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,overlap_count_mean,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,overlap_count_median,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,overlap_count_min,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,overlap_count_max,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,overlap_count_sum,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,letter_score_total_mean,,,,14.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,letter_score_total_median,,,,14.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,letter_score_total_min,,,,14.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,letter_score_total_max,,,,14.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,5,quality,letter_score_total_sum,,,,14.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,outcome,passed,1,1,1.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,outcome,failed,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,outcome,transport_errors,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,failed_constraint,parse_ok,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,failed_constraint,sequence_valid,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,failed_constraint,spatial_valid,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,failed_constraint,overlap_valid,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,failed_constraint,no_word_extension,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,failed_constraint,cross_words_valid,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,failed_constraint,rack_valid,0,1,0.0,
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,rack_symbols_used_mean,,,,5.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,rack_symbols_used_median,,,,5.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,rack_symbols_used_min,,,,5.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,rack_symbols_used_max,,,,5.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,rack_symbols_used_sum,,,,5.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,rack_usage_ratio_mean,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,rack_usage_ratio_median,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,rack_usage_ratio_min,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,rack_usage_ratio_max,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,rack_usage_ratio_sum,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,main_word_length_mean,,,,6.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,main_word_length_median,,,,6.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,main_word_length_min,,,,6.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,main_word_length_max,,,,6.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,main_word_length_sum,,,,6.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,overlap_count_mean,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,overlap_count_median,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,overlap_count_min,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,overlap_count_max,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,overlap_count_sum,,,,1.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,letter_score_total_mean,,,,13.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,letter_score_total_median,,,,13.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,letter_score_total_min,,,,13.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,letter_score_total_max,,,,13.0
grammar,1,or_gpt-5-5,forbidden-snippets,xhigh,6,quality,letter_score_total_sum,,,,13.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,outcome,passed,7,7,1.0,
group,1,or_grok-4-3,forbidden-snippets,xhigh,,outcome,failed,0,7,0.0,
group,1,or_grok-4-3,forbidden-snippets,xhigh,,outcome,transport_errors,0,7,0.0,
group,1,or_grok-4-3,forbidden-snippets,xhigh,,format_robust,passed,7,7,1.0,
group,1,or_grok-4-3,forbidden-snippets,xhigh,,format_robust,recovered,0,7,0.0,
group,1,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,parse_ok,0,7,0.0,
group,1,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,sequence_valid,0,7,0.0,
group,1,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,min_length_fulfilled,0,7,0.0,
group,1,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,spatial_valid,0,7,0.0,
group,1,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,overlap_valid,0,7,0.0,
group,1,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,no_word_extension,0,7,0.0,
group,1,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,cross_words_valid,0,7,0.0,
group,1,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,rack_valid,0,7,0.0,
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_mean,,,,116.38266541671639
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_median,,,,111.51200920900737
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_min,,,,85.78679749999719
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_max,,,,149.660964374998
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_sum,,,,814.6786579170148
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_mean,,,,116.38266541671639
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_median,,,,111.51200920900737
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_min,,,,85.78679749999719
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_max,,,,149.660964374998
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_sum,,,,814.6786579170148
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_mean,,,,116.38266541671639
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_median,,,,111.51200920900737
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_min,,,,85.78679749999719
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_max,,,,149.660964374998
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_sum,,,,814.6786579170148
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_mean,,,,0.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_median,,,,0.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_min,,,,0.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_max,,,,0.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_sum,,,,0.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,prompt_tokens_mean,,,,1840.5714285714287
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,prompt_tokens_median,,,,1836.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,prompt_tokens_min,,,,1796.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,prompt_tokens_max,,,,1888.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,prompt_tokens_sum,,,,12884.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,completion_tokens_mean,,,,10049.285714285714
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,completion_tokens_median,,,,9448.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,completion_tokens_min,,,,8296.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,completion_tokens_max,,,,12123.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,completion_tokens_sum,,,,70345.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,reasoning_tokens_mean,,,,10013.285714285714
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,reasoning_tokens_median,,,,9412.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,reasoning_tokens_min,,,,8260.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,reasoning_tokens_max,,,,12087.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,reasoning_tokens_sum,,,,70093.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,total_tokens_mean,,,,11889.857142857143
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,total_tokens_median,,,,11284.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,total_tokens_min,,,,10156.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,total_tokens_max,,,,13919.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,usage,total_tokens_sum,,,,83229.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,rack_symbols_used_mean,,,,5.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,rack_symbols_used_median,,,,5.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,rack_symbols_used_min,,,,5.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,rack_symbols_used_max,,,,5.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,rack_symbols_used_sum,,,,35.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,rack_usage_ratio_mean,,,,1.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,rack_usage_ratio_median,,,,1.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,rack_usage_ratio_min,,,,1.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,rack_usage_ratio_max,,,,1.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,rack_usage_ratio_sum,,,,7.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,main_word_length_mean,,,,6.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,main_word_length_median,,,,6.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,main_word_length_min,,,,6.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,main_word_length_max,,,,6.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,main_word_length_sum,,,,42.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,overlap_count_mean,,,,1.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,overlap_count_median,,,,1.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,overlap_count_min,,,,1.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,overlap_count_max,,,,1.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,overlap_count_sum,,,,7.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,letter_score_total_mean,,,,11.571428571428571
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,letter_score_total_median,,,,12.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,letter_score_total_min,,,,7.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,letter_score_total_max,,,,15.0
group,1,or_grok-4-3,forbidden-snippets,xhigh,,quality,letter_score_total_sum,,,,81.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,outcome,passed,1,1,1.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,outcome,failed,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,outcome,transport_errors,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,failed_constraint,parse_ok,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,failed_constraint,sequence_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,failed_constraint,spatial_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,failed_constraint,overlap_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,failed_constraint,no_word_extension,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,failed_constraint,cross_words_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,failed_constraint,rack_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,rack_symbols_used_mean,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,rack_symbols_used_median,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,rack_symbols_used_min,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,rack_symbols_used_max,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,rack_symbols_used_sum,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_mean,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_median,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_min,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_max,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_sum,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,main_word_length_mean,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,main_word_length_median,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,main_word_length_min,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,main_word_length_max,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,main_word_length_sum,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,overlap_count_mean,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,overlap_count_median,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,overlap_count_min,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,overlap_count_max,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,overlap_count_sum,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,letter_score_total_mean,,,,7.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,letter_score_total_median,,,,7.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,letter_score_total_min,,,,7.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,letter_score_total_max,,,,7.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,0,quality,letter_score_total_sum,,,,7.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,outcome,passed,1,1,1.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,outcome,failed,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,outcome,transport_errors,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,failed_constraint,parse_ok,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,failed_constraint,sequence_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,failed_constraint,spatial_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,failed_constraint,overlap_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,failed_constraint,no_word_extension,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,failed_constraint,cross_words_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,failed_constraint,rack_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,rack_symbols_used_mean,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,rack_symbols_used_median,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,rack_symbols_used_min,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,rack_symbols_used_max,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,rack_symbols_used_sum,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,rack_usage_ratio_mean,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,rack_usage_ratio_median,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,rack_usage_ratio_min,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,rack_usage_ratio_max,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,rack_usage_ratio_sum,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,main_word_length_mean,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,main_word_length_median,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,main_word_length_min,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,main_word_length_max,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,main_word_length_sum,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,overlap_count_mean,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,overlap_count_median,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,overlap_count_min,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,overlap_count_max,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,overlap_count_sum,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,letter_score_total_mean,,,,10.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,letter_score_total_median,,,,10.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,letter_score_total_min,,,,10.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,letter_score_total_max,,,,10.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,1,quality,letter_score_total_sum,,,,10.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,outcome,passed,1,1,1.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,outcome,failed,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,outcome,transport_errors,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,failed_constraint,parse_ok,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,failed_constraint,sequence_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,failed_constraint,spatial_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,failed_constraint,overlap_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,failed_constraint,no_word_extension,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,failed_constraint,cross_words_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,failed_constraint,rack_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,rack_symbols_used_mean,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,rack_symbols_used_median,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,rack_symbols_used_min,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,rack_symbols_used_max,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,rack_symbols_used_sum,,,,5.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,rack_usage_ratio_mean,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,rack_usage_ratio_median,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,rack_usage_ratio_min,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,rack_usage_ratio_max,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,rack_usage_ratio_sum,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,main_word_length_mean,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,main_word_length_median,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,main_word_length_min,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,main_word_length_max,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,main_word_length_sum,,,,6.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,overlap_count_mean,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,overlap_count_median,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,overlap_count_min,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,overlap_count_max,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,overlap_count_sum,,,,1.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,letter_score_total_mean,,,,10.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,letter_score_total_median,,,,10.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,letter_score_total_min,,,,10.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,letter_score_total_max,,,,10.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,2,quality,letter_score_total_sum,,,,10.0
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,3,outcome,passed,1,1,1.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,3,outcome,failed,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,3,outcome,transport_errors,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,3,failed_constraint,parse_ok,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,3,failed_constraint,sequence_valid,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,3,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,1,or_grok-4-3,forbidden-snippets,xhigh,3,failed_constraint,spatial_valid,0,1,0.0,
